topic_1_weights,topic_1_words,topic_2_weights,topic_2_words,topic_3_weights,topic_3_words,topic_4_weights,topic_4_words,topic_5_weights,topic_5_words,topic_6_weights,topic_6_words,topic_7_weights,topic_7_words,topic_8_weights,topic_8_words,topic_9_weights,topic_9_words,topic_10_weights,topic_10_words
1.4230052736369314e-06,assisted,0.005829223484291962,assisted,-0.0016736026933330188,assisted,0.003994159590594844,assisted,-0.0025838715635212836,assisted,0.00110368867418468,assisted,-0.0011885773364266508,assisted,0.0009134363075997141,assisted,-0.0019373690554678876,assisted,-0.006349188660192286,assisted
0.019790705014476412,astronomer,-0.00044334082988380384,astronomer,9.423043825609374e-05,astronomer,-3.116475390902371e-05,astronomer,-0.0002790345515677324,astronomer,-0.00018754907668290923,astronomer,-0.00010952537377408557,astronomer,-0.0009273260927603249,astronomer,-0.0008105477324944747,astronomer,-0.004066203112630667,astronomer
6.011394686962204e-06,atmosphere,0.01518262284983995,atmosphere,-0.0056771901370647315,atmosphere,-0.02482172490892685,atmosphere,0.007115538727653366,atmosphere,0.02173543906878771,atmosphere,-0.02020384143872241,atmosphere,-0.013306078264698472,atmosphere,-0.020130425381797927,atmosphere,0.00045046812317776024,atmosphere
1.457855518669743e-06,atomic,0.0047484803456807586,atomic,-0.00038680935630293746,atomic,-0.005261155702981782,atomic,0.0012399435204186369,atomic,0.0002542470705289625,atomic,-0.001176821420005136,atomic,0.019271964630060465,atomic,0.009513018617950888,atomic,-0.001507994591965274,atomic
4.185685873098489e-06,attack,0.02150760127849801,attack,-0.010131099774130565,attack,-0.02737340687819521,attack,0.0014554723915089591,attack,-0.00750259932708667,attack,0.005254745129839041,attack,-0.008561236235346761,attack,-0.040710997593677765,attack,0.007246745269208491,attack
4.28378388750785e-05,attacks,0.05805627826721073,attacks,-0.026875818916286643,attacks,-0.06552463203534617,attacks,0.017026225020896398,attacks,-0.009150309206902931,attacks,0.0018521989209974601,attacks,0.008204432513713814,attacks,-0.08374281290070774,attacks,-0.009932789198601636,attacks
1.0698066843920354e-05,attempt,0.0077717004776826715,attempt,-0.0021338435737276403,attempt,-0.0054839892295803615,attempt,0.0014688723580832982,attempt,-0.0015280642400736693,attempt,-0.0007635255380599932,attempt,0.0024629081730580616,attempt,0.004695946585585514,attempt,-0.005901405535097092,attempt
2.308579935333883e-06,authorities,0.006855098703109923,authorities,0.0066585768025270355,authorities,-0.006596342285007792,authorities,0.0012846285839907925,authorities,-0.00025957162425571776,authorities,-0.0001614567776240747,authorities,-0.0032234269072791027,authorities,-0.004897252366148664,authorities,-0.0006077112245364347,authorities
2.7847898180632716e-05,authority,0.008103577144312405,authority,-0.0009522746851832797,authority,0.006740512085907824,authority,0.0070439958274387555,authority,-0.004961166679046315,authority,-0.005200198933682285,authority,0.000984174503613667,authority,0.0026323292169068285,authority,-0.002450568929897686,authority
3.338271505620196e-06,autism,0.008023740640005944,autism,-0.0006372270115405071,autism,0.011639904862065068,autism,0.026658933942540965,autism,-0.015211918033474818,autism,-0.012700231608483784,autism,-0.0011085005379411258,autism,0.002536581374298656,autism,-0.005597114544024559,autism
0.016939650522348956,aviator,-0.00038792495640886654,aviator,0.00013175716526212048,aviator,6.205008653384196e-05,aviator,-0.0003169014214533261,aviator,-8.493428655697665e-06,aviator,0.00015389416708910014,aviator,-0.0008022528230441315,aviator,-0.00040150410419046773,aviator,-0.007100791753648952,aviator
1.9298872877463577e-06,away,0.0053314555001650185,away,-0.0005449930413904458,away,-0.0039136887874157405,away,0.006199619868514769,away,0.0305753727639718,away,-0.02731148831374943,away,-0.00102090560292216,away,-0.0017672483646065517,away,0.003214586360347964,away
2.3194011128838844e-06,bad,0.007791700978866561,bad,-0.002727989356666006,bad,-0.005655194360414018,bad,0.002629693239777679,bad,-0.00021766242721478414,bad,-0.002498730866906375,bad,0.027225024080735412,bad,0.008472641607580236,bad,-0.004695305093472297,bad
1.4380168624987562e-05,bangladesh,0.006337684528005667,bangladesh,-0.0029194150794739113,bangladesh,-0.008495908709678722,bangladesh,0.0019084217347900214,bangladesh,0.00010512501642787553,bangladesh,0.002699044411014476,bangladesh,-0.0013749582369104016,bangladesh,-0.0018828661635786163,bangladesh,0.00010905780391982834,bangladesh
8.42474232288001e-06,bankers,0.017201178746324278,bankers,-0.006437238429721016,bankers,-0.015087347739984741,bankers,0.0014232109068777095,bankers,-0.0017460805572274162,bankers,0.00038324332801223317,bankers,-0.015890476069702286,bankers,0.026835623458879142,bankers,-0.002733897361422225,bankers
1.6750836003735513e-06,banned,0.00582881827450569,banned,-0.002310531929469143,banned,0.005460619053729291,banned,-0.004258686907210774,banned,0.0008149555078675203,banned,0.0001595123571303766,banned,9.624362576747955e-05,banned,-0.0005583233913325032,banned,-0.001747826353859327,banned
0.002810415924626608,barack,0.007694070039989937,barack,-0.0030692586098184324,barack,-0.01056230639000748,barack,0.0025341789370406233,barack,0.0007094395105135663,barack,-0.0026780506217233746,barack,0.05972348338238142,barack,0.019942585942542605,barack,0.004396099747992826,barack
3.853280973657031e-06,based,0.012039385055837026,based,-0.0023194051522678985,based,0.0037289695575446454,based,0.01840889870520235,based,-0.007888290122984526,based,-0.009402170887141282,based,0.01836440571599972,based,0.009297493192730273,based,-0.001023998363535795,based
1.5134173536652736e-06,bce,0.0033821786970576846,bce,-0.0012171568724137225,bce,-0.004009436626224938,bce,0.0007390217320229946,bce,-0.000500293083048397,bce,0.00028683198978223017,bce,-0.005107638198109249,bce,0.011518399627046413,bce,0.00047335826683200403,bce
